name,ticker,change,change_percent,open,high,low,close,previous_close
Nasdaq US Price Setters Index,I:NQPRCE,9.795,0.42,2346.6520330772,2348.31558234262,2331.64630790255,2332.17095032604,2332.17095032604
Nasdaq US Price Setters Net Total Return Index,I:NQPRCEN,10.305,0.407,2544.33827918666,2546.14187673193,2528.06927552508,2528.95321547822,2528.95321547822
Nasdaq US Price Setters Total Return Index,I:NQPRCET,11.001,0.42,2635.82082539599,2637.68923099607,2618.96723318065,2619.55648224136,2619.55648224136
Nasdaq Catella Sweden Property Index,I:NQPROP,13.065,1.829,731.1110954372,734.77555675914,710.37339998508,714.41691528185,714.41691528185
Nasdaq Catella Sweden Property Net Total Return Index,I:NQPROPN,14.126,1.889,765.85907524121,769.69721196658,744.13852656532,747.9320693329,747.9320693329
Nasdaq Catella Sweden Property Total Return Index,I:NQPROPT,16.623,2.185,781.35023765527,785.26579579453,759.1915504477,760.84940602682,760.84940602682
NASDAQ Portugal Index,I:NQPT,2.223,0.229,971.92700702221,980.37136194455,968.56991611289,969.90216173671,969.90216173671
NASDAQ Portugal Large Mid Cap Index,I:NQPTLM,4.384,0.573,770.0934536651,778.10657390868,764.93592277067,765.02637773948,765.02637773948
NASDAQ Portugal Large Mid Cap NTR Index,I:NQPTLMN,5.916,0.573,1039.0415485008,1049.85317769539,1032.08279711616,1032.20484265546,1032.20484265546
NASDAQ Portugal Large Mid Cap TR Index,I:NQPTLMT,6.18,0.541,1150.08162850908,1162.04867268445,1142.37921070262,1142.88230252605,1142.88230252605
NASDAQ Portugal NTR Index,I:NQPTN,3.46,0.257,1351.23295502538,1362.97281879349,1346.5657198967,1348.04759663371,1348.04759663371
NASDAQ Portugal Small Cap Index,I:NQPTSC,-7.01,-0.911,759.68357510786,770.58123955247,759.6351088984,769.7658523293,769.7658523293
NASDAQ Portugal Small Cap NTR Index,I:NQPTSCN,-9.13,-0.846,1066.24463986265,1081.53992421763,1066.17661570398,1079.69038021875,1079.69038021875
NASDAQ Portugal Small Cap TR Index,I:NQPTSCT,-10.7,-0.878,1203.62710467141,1220.89314112782,1203.55031580131,1219.19701042088,1219.19701042088
NASDAQ Portugal TR Index,I:NQPTT,3.872,0.257,1511.95892574782,1525.09521860188,1506.73653401653,1508.39467649378,1508.39467649378
Nasdaq-100 Monthly Net Credit Collar 95-100 Index,I:NQRMII,0.178,0.165,108.5712,108.5712,107.808,107.9202,107.9202
Nasdaq CTA Artificial Intelligence & Robotics,I:NQROBO,0.893,0.0552,1610.18255657906,1620.04052760841,1599.17534751888,1617.15394446832,1617.15394446832
Nasdaq CTA Artificial Intelligence & Robotics NTR,I:NQROBON,-0.787,-0.0469,1668.20731025651,1678.42052444659,1656.80344394043,1677.14290535406,1677.14290535406
Nasdaq CTA Artificial Intelligence & Robotics TR,I:NQROBOT,-0.747,-0.0441,1685.19585430401,1695.5130769336,1673.67585428918,1694.17390795632,1694.17390795632
Nasdaq CTA US AI & Robotics,I:NQROBOUS,-0.779,-0.0445,1739.99649569427,1749.73290830796,1736.36634947908,1749.14046223772,1749.14046223772
Nasdaq CTA US AI & Robotics NTR,I:NQROBOUSN,-1.24,-0.0693,1780.10784247397,1790.06870417344,1776.39401215133,1789.90266304158,1789.90266304158
Nasdaq CTA US AI & Robotics TR,I:NQROBOUST,0.905,0.0502,1796.02727199508,1806.07721326154,1792.28022904416,1803.75680665364,1803.75680665364
,I:NQRPCI,-10.5,-0.874,1165.86868780027,1204.56506980978,1165.86868780027,1201.9376369775,1201.9376369775
,I:NQRPCIN,-10.4,-0.865,1165.86868780027,1204.56506980978,1165.86868780027,1201.84223681226,1201.84223681226
,I:NQRPCIT,-10.4,-0.865,1165.86868780027,1204.56506980978,1165.86868780027,1201.76770085706,1201.76770085706
Nasdaq Riskalyze Developed Markets Index,I:NQRSKDM,-0.89,-0.0842,1052.25715637302,1057.86698631668,1050.25389743386,1056.70998752313,1056.70998752313
Nasdaq Riskalyze Developed Markets NTR Index,I:NQRSKDMN,-1.27,-0.103,1225.05356130044,1231.58773739091,1222.72736191943,1230.47996631976,1230.47996631976
Nasdaq Riskalyze Developed Markets TR Index,I:NQRSKDMT,-1.08,-0.0843,1274.99052084248,1281.78511753292,1272.56418409166,1280.38376664485,1280.38376664485
Nasdaq Riskalyze Emerging Markets Index,I:NQRSKEM,-0.105,-0.00954,1090.14021921903,1100.90885862224,1088.17067914951,1100.55398105257,1100.55398105257
Nasdaq Riskalyze Emerging Markets NTR Index,I:NQRSKEMN,-0.305,-0.0224,1350.88431681977,1364.22847210412,1348.44372543749,1363.96367966757,1363.96367966757
Nasdaq Riskalyze Emerging Markets TR Index,I:NQRSKEMT,-0.387,-0.0275,1395.92400026355,1409.71301753266,1393.40204544512,1409.51120808534,1409.51120808534
Nasdaq Riskalyze US Large Cap Index,I:NQRSKUSL,6.664,0.397,1687.80460908426,1687.82170490102,1677.41587622631,1677.77188859018,1677.77188859018
Nasdaq Riskalyze US Large Cap Select Dividend,I:NQRSKUSLD,5.552,0.379,1472.5615854239,1473.13743483029,1463.35938130076,1463.3699256487,1463.3699256487
Nasdaq Riskalyze US Large Cap Select Dividend NTR,I:NQRSKUSLDN,3.886,0.228,1712.96031336635,1713.63002759902,1702.25812802984,1704.84207012883,1704.84207012883
Nasdaq Riskalyze US Large Cap Select Dividend TR,I:NQRSKUSLDT,6.523,0.36,1825.09529696161,1825.80878685252,1813.69356667741,1814.06281646365,1814.06281646365
Nasdaq Riskalyze US Large Cap NTR Index,I:NQRSKUSLN,6.93,0.377,1848.6384254714,1848.65714805476,1837.26114413154,1838.01919979237,1838.01919979237
Nasdaq Riskalyze US Large Cap TR Index,I:NQRSKUSLT,7.509,0.392,1927.06934656327,1927.08886243915,1915.20999969376,1915.71464864953,1915.71464864953
Nasdaq Riskalyze US Mid Cap Index,I:NQRSKUSM,3.876,0.262,1485.10903986183,1487.53265472184,1477.14491581974,1478.78528698868,1478.78528698868
Nasdaq Riskalyze US Mid Cap NTR Index,I:NQRSKUSMN,5.687,0.35,1631.69869438544,1634.36128017503,1622.94929948329,1623.3222167017,1623.3222167017
Nasdaq Riskalyze US Mid Cap TR Index,I:NQRSKUSMT,5.894,0.348,1702.39204756254,1705.16987580575,1693.26395998495,1693.69245012614,1693.69245012614
Nasdaq Riskalyze US Small Cap Index,I:NQRSKUSS,3.27,0.237,1384.1297492663,1389.79890202226,1379.59240829098,1379.92538575015,1379.92538575015
Nasdaq Riskalyze US Small Cap NTR Index,I:NQRSKUSSN,3.621,0.237,1532.77101331914,1539.0485846619,1527.74672081809,1528.1154337185,1528.1154337185
Nasdaq Riskalyze US Small Cap TR Index,I:NQRSKUSST,4.06,0.252,1613.13916134273,1619.74571795474,1607.8515634755,1607.99001396159,1607.99001396159
Nasdaq Short Duration Diversified Income Index,I:NQSDDI,0.0,0.0,1024.74964211199,1025.69133912119,1023.89810711134,1025.69133912119,1025.69133912119
Nasdaq Short Duration Diversified Income TR Index,I:NQSDDIT,0.0,0.0,1353.40544261226,1354.6491589359,1352.28080488896,1354.6491589359,1354.6491589359
NASDAQ Sweden Index,I:NQSE,-0.953,-0.0689,1376.82408645078,1387.57511341654,1366.31721675544,1383.67353603902,1383.67353603902
Nasdaq Sweden Telecommunications Index,I:NQSE15,3.022,0.623,490.17233734051,490.5819614517,484.42423698223,484.8046537631,484.8046537631
Nasdaq Sweden Telecommunications NTR Index,I:NQSE15N,3.052,0.598,516.0255915787,516.45561081089,509.99129419438,510.51160284016,510.51160284016
Nasdaq Sweden Telecommunications TR Index,I:NQSE15T,3.135,0.597,530.77974658835,531.22152973075,524.58037069782,525.11491327483,525.11491327483
NASDAQ Sweden Health Care Index,I:NQSE20,-1.18,-0.143,822.29821319758,823.66743892848,812.47917187224,822.83727187407,822.83727187407
NASDAQ Sweden Health Care NTR Index,I:NQSE20N,-1.79,-0.203,879.21248035468,880.6764752068,868.65293143508,880.31863598779,880.31863598779
NASDAQ Sweden Health Care TR Index,I:NQSE20T,-0.981,-0.108,904.41361818517,905.91957597216,893.61403896971,904.69410060906,904.69410060906
NASDAQ Sweden Financials Index,I:NQSE30,-6.65,-0.398,1661.76759337411,1671.65676874943,1650.24698867034,1671.1034098234,1671.1034098234
Nasdaq Sweden Financials Large Mid Cap Index,I:NQSE30LM,-4.22,-0.395,1061.79329772559,1067.45800790742,1054.46039911401,1067.11636449426,1067.11636449426
NASDAQ Sweden Financials Large Mid Cap NTR Index,I:NQSE30LMN,-3.44,-0.242,1413.76947048268,1421.31198777994,1404.00577333993,1418.67736308481,1418.67736308481
NASDAQ Sweden Financials Large Mid Cap TR Index,I:NQSE30LMT,-3.68,-0.229,1603.92073160114,1612.47771356609,1592.84382225255,1609.27328437426,1609.27328437426
NASDAQ Sweden Financials NTR Index,I:NQSE30N,-7.12,-0.314,2257.98345671398,2271.42071141015,2242.32944171442,2268.75584535476,2268.75584535476
NASDAQ Sweden Financials TR Index,I:NQSE30T,-8.75,-0.336,2592.87262132701,2608.30280072178,2574.89690640957,2605.81456567522,2605.81456567522
Nasdaq Sweden Real Estate Index,I:NQSE35,1.02,0.17,599.83231842294,600.20667079953,588.36597125663,598.52901767988,598.52901767988
Nasdaq Sweden Real Estate Large Mid Cap Index,I:NQSE35LM,0.724,0.143,504.33996403487,506.40418732731,493.49090871061,504.88590709609,504.88590709609
Nasdaq Sweden Real Estate Large Mid Cap NTR Index,I:NQSE35LMN,0.873,0.167,522.29327901629,524.43098379662,511.05802287239,522.73615497947,522.73615497947
Nasdaq Sweden Real Estate Large Mid Cap TR Index,I:NQSE35LMT,0.857,0.162,530.16553669963,532.33546200348,518.76093732453,530.64380944695,530.64380944695
Nasdaq Sweden Real Estate NTR Index,I:NQSE35N,1.438,0.228,631.52935817775,631.92346472614,619.45794421898,629.79343673092,629.79343673092
Nasdaq Sweden Real Estate TR Index,I:NQSE35T,-0.484,-0.075,645.55344441309,645.95629053215,633.21433894846,645.73286743681,645.73286743681
Nasdaq Sweden Consumer Discretionary Index,I:NQSE40,-1.92,-0.198,964.24240922087,974.65385005761,952.81279076484,971.65810326899,971.65810326899
Nasdaq Sweden Consumer Discretionary Large Mid Cap Index,I:NQSE40LM,-6.62,-0.618,1058.84787962191,1071.77217692071,1044.89653925611,1071.33700606842,1071.33700606842
Nasdaq Sweden Consumer Discretionary Large Mid Cap NTR Index,I:NQSE40LMN,-6.79,-0.604,1112.04101018287,1125.61458283732,1097.38879910291,1124.99933322803,1124.99933322803
Nasdaq Sweden Consumer Discretionary Large Mid Cap TR Index,I:NQSE40LMT,-3.12,-0.271,1140.31173157541,1154.23037665732,1125.28702651957,1149.75859783317,1149.75859783317
Nasdaq Sweden Consumer Discretionary NTR Index,I:NQSE40N,-3.87,-0.379,1011.3061084204,1022.22572118061,999.31862181853,1020.9415491925,1020.9415491925
Nasdaq Sweden Consumer Discretionary TR Index,I:NQSE40T,-2.09,-0.2,1035.44231422885,1046.62253850789,1023.16872983587,1043.43513591669,1043.43513591669
Nasdaq Sweden Consumer Staples Index,I:NQSE45,-0.978,-0.101,955.16931685765,973.58511360321,949.94990058168,972.26302921441,972.26302921441
Nasdaq Sweden Consumer Staples Large Mid Cap Index,I:NQSE45LM,0.258,0.0271,934.7224643274,956.08257705187,929.71719161634,953.48737141347,953.48737141347
Nasdaq Sweden Consumer Staples Large Mid Cap NTR Index,I:NQSE45LMN,-0.0549,-0.00543,991.01825790152,1013.66483216142,985.71153121874,1011.24132045135,1011.24132045135
Nasdaq Sweden Consumer Staples Large Mid Cap TR Index,I:NQSE45LMT,-0.0563,-0.00543,1016.02158097481,1039.2395267591,1010.58096593967,1036.75487001384,1036.75487001384
Nasdaq Sweden Consumer Staples NTR Index,I:NQSE45N,-0.603,-0.0586,1011.89235695065,1031.40178176687,1006.36298394402,1029.56797679071,1029.56797679071
Nasdaq Sweden Consumer Staples TR Index,I:NQSE45T,-1.88,-0.178,1037.09396661869,1057.0892819604,1031.42688222481,1056.47262488384,1056.47262488384
Nasdaq Sweden Industrials Index,I:NQSE50,-4.61,-0.229,1997.47243679862,2019.28620311968,1986.2102452727,2015.82159023195,2015.82159023195
Nasdaq Sweden Industrials Large Mid Cap Index,I:NQSE50LM,-6.66,-0.366,1799.27806549099,1820.07067209975,1790.07138288919,1819.40538443247,1819.40538443247
Nasdaq Sweden Industrials Large Mid Cap NTR Index,I:NQSE50LMN,-3.58,-0.172,2062.46219869807,2086.29618298625,2051.90883554326,2081.483667247,2081.483667247
Nasdaq Sweden Industrials Large Mid Cap TR Index,I:NQSE50LMT,-3.7,-0.165,2228.37892927735,2254.13026107001,2216.97659079956,2248.76314549228,2248.76314549228
Nasdaq Sweden Industrials NTR Index,I:NQSE50N,-4.02,-0.17,2349.20837963527,2374.86334322264,2335.96302304445,2369.38953741001,2369.38953741001
Nasdaq Sweden Industrials TR Index,I:NQSE50T,-6.46,-0.249,2569.19448803275,2597.25185050887,2554.70880109234,2593.32807262507,2593.32807262507
Nasdaq Sweden Basic Materials Index,I:NQSE55,-1.07,-0.0571,1864.62832925235,1878.31952301694,1848.88338518927,1874.15332390213,1874.15332390213
Nasdaq Sweden Basic Materials Large Mid Cap Index,I:NQSE55LM,-1.45,-0.129,1114.91580251275,1121.87712742601,1105.10207340767,1120.3758535213,1120.3758535213
Nasdaq Sweden Basic Materials Large Mid Cap NTR Index,I:NQSE55LMN,-0.626,-0.05,1247.27185060251,1255.05958182637,1236.29309504569,1252.38521164177,1252.38521164177
Nasdaq Sweden Basic Materials Large Mid Cap TR Index,I:NQSE55LMT,-2.06,-0.153,1336.44948276186,1344.79402237525,1324.68576647325,1343.31469513782,1343.31469513782
Nasdaq Sweden Basic Materials NTR Index,I:NQSE55N,-5.09,-0.224,2254.65885048478,2271.21387687301,2235.62048400429,2269.97368508263,2269.97368508263
Nasdaq Sweden Basic Materials TR Index,I:NQSE55T,-4.2,-0.167,2496.13454462224,2514.46262704851,2475.05715447298,2511.66094103979,2511.66094103979
NASDAQ Sweden Large Cap Index,I:NQSELC,-3.66,-0.283,1285.14656021029,1296.85251911258,1277.97189757849,1295.34128451294,1295.34128451294
NASDAQ Sweden Large Cap NTR Index,I:NQSELCN,-4.86,-0.295,1631.78378150038,1646.64713987139,1622.6739270427,1644.93609096914,1644.93609096914
NASDAQ Sweden Large Cap TR Index,I:NQSELCT,-3.4,-0.184,1832.94020849039,1849.63583170976,1822.70734631938,1845.65552091111,1845.65552091111
NASDAQ Sweden Large Mid Cap Index,I:NQSELM,-1.73,-0.16,1077.31348782033,1086.52333723336,1069.94500082029,1084.22699840519,1084.22699840519
NASDAQ Sweden Large Mid Cap NTR Index,I:NQSELMN,-2.15,-0.162,1315.02219079296,1326.57143415658,1306.33369395749,1323.80022800391,1323.80022800391
NASDAQ Sweden Large Mid Cap TR Index,I:NQSELMT,-2.1,-0.144,1448.32403011184,1460.70271696135,1438.42026415024,1457.39410732149,1457.39410732149
NASDAQ Sweden Mid Cap Index,I:NQSEMC,-0.399,-0.0259,1536.74139710099,1548.03208990443,1521.27732381119,1543.21874209752,1543.21874209752
NASDAQ Sweden Mid Cap NTR Index,I:NQSEMCN,-5.37,-0.288,1853.86115499143,1867.47420408552,1835.21631250447,1866.55709017304,1866.55709017304
NASDAQ Sweden Mid Cap TR Index,I:NQSEMCT,-2.33,-0.113,2054.78108251657,2069.86590714443,2034.12045188299,2065.23743539219,2065.23743539219
NASDAQ Sweden NTR Index,I:NQSEN,-3.56,-0.206,1718.36928881772,1731.78543871683,1705.25782148981,1729.28498837894,1729.28498837894
NASDAQ Sweden Small Cap Index,I:NQSESC,-2.01,-0.106,1893.31030621949,1901.13232021659,1872.34184451703,1899.2620896537,1899.2620896537
NASDAQ Sweden Small Cap NTR Index,I:NQSESCN,-2.33,-0.101,2289.62480541092,2299.08397126031,2264.26763308629,2296.71977405274,2296.71977405274
NASDAQ Sweden Small Cap TR Index,I:NQSESCT,0.207,0.0083,2488.82163371505,2499.10366088153,2461.25861823798,2493.79418734866,2493.79418734866
NASDAQ Sweden TR Index,I:NQSET,-4.89,-0.254,1915.09304196249,1930.04422385629,1900.48140342323,1928.18233819366,1928.18233819366
NASDAQ Singapore Index,I:NQSG,-0.942,-0.0945,993.20934251387,997.40202949766,992.08480461525,997.23067689932,997.23067689932
Nasdaq Singapore Technology Index,I:NQSG10,1.156,0.4,292.24148260218,292.82641822489,289.07061166978,289.13566952746,289.13566952746
Nasdaq Singapore Technology NTR Index,I:NQSG10N,0.931,0.233,402.87759521568,403.68397442966,398.5063032122,399.25900597069,399.25900597069
Nasdaq Singapore Technology TR Index,I:NQSG10T,1.262,0.316,402.87759521568,403.68397442966,398.5063032122,398.92812869256,398.92812869256
NASDAQ Singapore Health Care Index,I:NQSG20,-0.801,-0.0901,880.98216149169,888.98899085177,880.55901202524,888.77514709871,888.77514709871
NASDAQ Singapore Health Care NTR Index,I:NQSG20N,-1.09,-0.0936,1153.97923866843,1164.46720908709,1153.42496444985,1164.23086631772,1164.23086631772
NASDAQ Singapore Health Care TR Index,I:NQSG20T,-1.05,-0.0902,1153.97923866843,1164.46720908709,1153.42496444985,1164.18709983841,1164.18709983841
NASDAQ Singapore Financials Index,I:NQSG30,-1.52,-0.0969,1560.73970010845,1569.106975545,1560.01098073976,1568.83566038004,1568.83566038004
Nasdaq Singapore Financials Large Mid Cap Index,I:NQSG30LM,-1.54,-0.0979,1564.73317188251,1573.25841105389,1563.98590102733,1573.0041217331,1573.0041217331
Nasdaq Singapore Financials Large Mid Cap NTR Index,I:NQSG30LMN,-2.23,-0.098,2263.3232105277,2275.65462398439,2262.2423134767,2275.28680477261,2275.28680477261
Nasdaq Singapore Financials Large Mid Cap TR Index,I:NQSG30LMT,-2.23,-0.098,2263.3232105277,2275.65462398439,2262.2423134767,2275.28680477261,2275.28680477261
NASDAQ Singapore Financials NTR Index,I:NQSG30N,-2.33,-0.097,2390.34929407257,2403.16418622382,2389.23322466753,2402.74865375996,2402.74865375996
NASDAQ Singapore Financials TR Index,I:NQSG30T,-1.64,-0.0683,2390.34929407257,2403.16418622382,2389.23322466753,2402.06247001063,2402.06247001063
Nasdaq Singapore Real Estate Index,I:NQSG35,3.871,0.415,935.16560726567,937.94801289326,931.3375208398,931.84157708707,931.84157708707
Nasdaq Singapore Real Estate Large Mid Cap Index,I:NQSG35LM,4.328,0.456,952.79761294325,956.30183518079,948.22114272009,948.45712920771,948.45712920771
Nasdaq Singapore Real Estate Large Mid Cap NTR Index,I:NQSG35LMN,2.37,0.221,1076.95987501043,1080.92074423562,1071.78702955766,1074.5749377824,1074.5749377824
Nasdaq Singapore Real Estate Large Mid Cap TR Index,I:NQSG35LMT,3.88,0.362,1076.95987501043,1080.92074423562,1071.78702955766,1073.06533390769,1073.06533390769
Nasdaq Singapore Real Estate NTR Index,I:NQSG35N,3.899,0.367,1064.23915978556,1067.40559897482,1059.88271270303,1060.96190792344,1060.96190792344
Nasdaq Singapore Real Estate TR Index,I:NQSG35T,3.615,0.341,1064.23915978556,1067.40559897482,1059.88271270303,1061.24584154688,1061.24584154688
Nasdaq Singapore Consumer Discretionary Index,I:NQSG40,1.933,0.121,1600.72259768965,1604.63143508929,1594.42681226104,1598.61495854644,1598.61495854644
Nasdaq Singapore Consumer Discretionary NTR Index,I:NQSG40N,3.134,0.188,1674.41937004892,1678.50816911115,1667.83372861014,1671.10267453186,1671.10267453186
Nasdaq Singapore Consumer Discretionary TR Index,I:NQSG40T,3.247,0.194,1674.41937004892,1678.50816911115,1667.83372861014,1670.98986857494,1670.98986857494
Nasdaq Singapore Consumer Staples Index,I:NQSG45,3.9,0.403,967.96157958873,974.4472758066,965.88064507304,968.76353780972,968.76353780972
Nasdaq Singapore Consumer Staples NTR Index,I:NQSG45N,4.988,0.464,1075.07392015536,1082.2773081874,1072.76271434457,1075.30815090089,1075.30815090089
Nasdaq Singapore Consumer Staples TR Index,I:NQSG45T,5.182,0.482,1075.07392015536,1082.2773081874,1072.76271434457,1075.11435347661,1075.11435347661
Nasdaq Singapore Industrials Index,I:NQSG50,-0.752,-0.0918,815.22099719139,819.57581248181,811.34523285107,819.44161457703,819.44161457703
Nasdaq Singapore Industrials Large Mid Cap Index,I:NQSG50LM,-0.755,-0.098,765.61487680216,770.86018703478,764.32374761489,770.73559031649,770.73559031649
Nasdaq Singapore Industrials Large Mid Cap NTR Index,I:NQSG50LMN,-1.05,-0.0983,1061.51702390159,1068.78959171118,1059.7268867793,1068.61683966365,1068.61683966365
Nasdaq Singapore Industrials Large Mid Cap TR Index,I:NQSG50LMT,-1.05,-0.0983,1061.51702390159,1068.78959171118,1059.7268867793,1068.61683966365,1068.61683966365
Nasdaq Singapore Industrials NTR Index,I:NQSG50N,-1.09,-0.0915,1185.42000377312,1191.75237889077,1179.78422084462,1191.55724054014,1191.55724054014
