,Date,Aquila Investment Management ,Alger Funds,Sentinel Asset Management,EquiTrust Life Insurance Company,Timothy Plan,Natixis Asset Management,Advanced Asset Management,Madison Mosaic,Direxion Funds,Semper Capital Management,"Scout Investments, Inc.",Selected Funds,Saratoga Capital  Management,Value Line,TCW Investment Management,Bishop Street Capital,Old Mutual Capital,JNF Advisors Inc,RMB Asset Management,Pyxis Funds,Ambassador Funds,Madison Investment,Nicholas Funds,Trust for Credit Unions,Russell,TCG Financial Services,Weitz Investment Management,US Global Investors,Milestone,Eaton Vance,OneAmerica Funds,Shelton Capital Management,Forward Funds,Alpine,Pacific Capital Investments,Performance Funds,Ohio National Investments,Sun Life Financial,First Investors Management,Macquarie,Harbor,Securian Financial,RS Funds,Penn Mutual Life,Sterling Capital,Mutual of America,ProFunds,Homestead,Davis Funds,Hancock Horizon,Pacific Life,Calvert,RBB Fund,State Farm,Williams Capital Management,CLS AdvisorOne,Miles Capital,Meeder Funds,Pioneer Investments,Victory Capital Management,Touchstone,GE Asset Management,Paydenfunds,Northwestern Mutual,Valic,William Blair,Huntington,SunAmerica,Virtus,Mass Mutual,Hartford Mutual Funds,Lord Abbett,Allianz,Glenmede,Fifth Third,Guggenheim Investments,Lincoln National,Highmark,Great-West Funds,Plan Investment Fund,American Beacon,PIMCO,Janus,AXA Equitable,Bank of New York Mellon,GuideStone Funds,MainStay Funds,Ivy Funds,Transamerica,Voya,Thrivent Financial,Gabelli Funds,Brown Brothers Harriman,Principal Funds,Putnam,Mount Vernon,Nationwide,Cavanal Hill,Reich & Tang,Public Financial Management,John Hancock,BMO Funds,TD Asset Management,Jackson National,CNI Charter,American Century,PNC Investments,MFS Investment,Oppenheimer,USAA,Wilmington Funds,AllianceBernstein,TIAA-CREF,SEI Investments,Columbia,Royal Bank of Canada,Dimensional,Franklin Templeton,Bank of America,HSBC,Prudential,DWS Investments,T. Rowe Price,UBS,First American,American Funds,Invesco,Legg Mason,Northern Trust Funds,State Street,Allspring Funds,Morgan Stanley,Schwab,Dreyfus,Goldman Sachs,Federated,Blackrock,JP Morgan,Vanguard,Fidelity
15,04-30-2012,2003.0,0.0,0.0,0.0,0.0,0.0,13402973.87,18843291.45,19832185.5,0.0,0.0,26206493.0,14658242.69,67407780.7,89690734.14,115631003.81,0.0,115581374.08,0.0,73282168.41,185705209.64,68872696.0,73618466.23,104756937.71,171532397.13,0.0,80545140.83,243898270.88,0.0,140308032.48,165761065.53,100542659.31,183806818.92,257059057.53,0.0,610750900.94,208718427.14,197477885.85,145731843.37,267339990.73,133978278.8,103961627.82,621254997.0,144008715.35,813964212.5,132917435.0,180643000.0,199929506.47,225449415.0,584579322.84,689990376.45,861384361.49,711779332.0,294410537.91,893264893.23,266363414.07,653721144.85,177575032.87,405916421.68,0.0,958036822.95,1241815300.48,580824955.04,456242320.88,609206858.76,1225454231.87,975797397.19,1020428317.64,1789439201.8,908331218.36,2724470563.09,591679932.64,870531266.8,1302289766.0,5407962842.91,1094723889.0,779580252.13,4679984443.83,460323386.59,1101465317.0,992318013.45,1500156307.07,1433419142.0,1368785633.58,2221933525.64,1232492288.0,1297782538.33,1490805672.52,1753705188.08,2574407621.22,1260046904.0,2053768320.91,1714698406.31,1462819696.17,6590604326.03,6701931834.27,3664715170.34,2481732163.6,6998699896.3,6128757283.93,4409618252.81,4565902678.82,6208642354.55,2947959574.63,5132857683.87,6150443640.55,5445485847.86,4021423770.98,8847802942.41,8126386946.78,9271301343.24,7784190058.09,12990266847.31,12125534132.34,10171413933.25,19970439890.5,16333311211.7,13477177220.91,45704934997.61,12703262053.49,39177034629.4,44665207979.97,35985515888.27,60087717256.44,39001311429.98,19558416658.34,57200504987.27,108954654250.64,73594671706.94,97866202174.17,108903331428.31,75324026382.96,151922828005.06,169258975762.4,132689381188.64,232565897142.91,192107375095.21,256258977588.39,202790259185.69,481217231189.56
14,03-31-2012,2003.0,0.0,0.0,0.0,0.0,0.0,15019931.08,19010973.77,20637857.37,0.0,0.0,26089166.0,14331279.93,68700846.16,90981323.73,112921397.0,0.0,112346664.27,0.0,73493461.29,206263610.5,73037365.79,75604300.62,102751643.13,179218517.11,0.0,77291887.03,245970841.37,0.0,156834133.06,170399181.55,97486216.1,201798233.73,261914388.15,25410.3,575119064.74,201546922.77,210443621.81,148971663.86,279275854.37,138981541.14,106152376.82,599164708.69,140124924.8,870415789.17,133269960.0,121229000.0,196443595.85,244677806.0,599318578.14,721039790.09,896022237.73,768547017.0,297268437.85,870801009.82,290077911.76,590311204.73,185617873.35,414120387.32,434650663.73,890274361.7,1164016044.24,582179646.0,465811818.67,626651165.71,1240042808.13,918953992.24,1056924596.94,1803015892.47,666768422.06,2757880768.44,610882812.62,835877273.92,1282914658.17,5052938489.09,1474602506.88,779018947.24,4442425436.97,469379770.96,1185946572.0,893251168.35,1410709285.41,1453064006.0,1276056203.18,2368134685.59,1237901870.0,1319223164.61,1523877910.36,1693329794.61,2566468525.3,1233831566.0,1921856839.63,1761409989.48,1470371184.89,5828438073.06,5583525863.39,3758307018.74,2549560522.8,7088632777.27,6170919017.97,4529271834.48,4561566825.39,6295637832.14,3037936570.96,5043621447.98,6105957163.29,5381099675.28,4373605384.85,8905024990.18,8344929135.36,9118123637.84,7498418970.68,13057679033.96,12338741032.74,8419890310.13,20922557941.54,16187712951.14,13319593041.15,45642054388.74,13799968639.21,36822353871.19,43017423796.99,36531907321.67,60589737253.96,40562006195.66,19593472935.63,58867391691.13,110027702168.46,69350604976.46,93939435715.51,109142002805.99,72793754584.01,153441377384.68,168873234768.98,125169980005.5,242144258812.98,188731864812.67,256246248381.14,195977490329.85,477922226157.79
13,02-29-2012,2003.0,0.0,0.0,0.0,0.0,0.0,11684475.54,18689973.86,36236164.08,0.0,0.0,26293965.0,15610289.5,70096080.99,81031132.04,109377659.88,64099714.95,105828249.06,37347194.0,75978604.26,223867971.32,73262720.92,76419281.18,108140327.43,180245262.72,0.0,77609605.39,249382940.3,0.0,159761213.88,173428956.58,105088788.49,377483087.68,283389221.14,28188.72,596355633.03,195052255.42,207798028.44,146153430.91,278241040.33,120122360.33,105549205.68,599119867.42,144401288.26,887688280.9,132834127.0,179969000.0,196464239.37,231149949.0,594746908.94,765397163.89,898451277.61,795639035.0,301342049.84,885951987.65,343695909.84,577391281.72,197930121.84,406195489.53,3041743024.42,937362674.37,1113240626.19,579794320.53,472300975.44,619323130.19,1291196133.4,964208078.44,1068879757.9,1879005076.85,717784023.83,2831169161.73,603890764.57,839173580.3,1422475651.21,5418933273.46,1047094346.86,786669599.34,4595572877.01,457714882.48,1101791382.0,927763902.92,1540084633.87,1462139474.0,1412106188.54,2319050574.78,1296374133.0,1847255126.2,1534553663.28,1753743213.87,2669208844.3,1156946373.0,2178938995.89,1852708942.14,1595421436.34,6038541625.16,7033015014.5,3851412667.33,2699566578.54,7604856928.47,6209023859.06,4578811188.93,4778639878.31,6415516310.32,3168170494.81,5100948039.24,6462398075.02,5573814453.42,3935941458.13,10309617064.35,8360553110.02,9297109906.59,7841979842.97,13121335132.42,12961896838.54,8712221900.81,19915256676.09,14931892754.34,13676397845.67,48035137550.33,14039435130.46,38515036047.17,47337574679.63,34968758501.34,66037024625.89,41032293735.06,20395933241.69,59787078830.13,106387885578.52,72063167214.18,94226954662.92,117544094722.35,70959463372.91,156180438148.19,176045517362.86,137108350538.37,245655985075.18,205021579125.83,271994935804.35,203562705391.99,494748082371.88
12,01-31-2012,2003.0,0.0,0.0,0.0,8787240.78,0.0,10846038.16,19094236.77,37647368.87,0.0,0.0,26066158.0,14289295.23,71488484.62,87414896.26,107002873.33,87699314.29,111023311.84,86513935.62,78656912.17,236759212.42,75455627.06,78163000.73,113099081.2,192055639.72,0.0,77488527.4,249283394.65,0.0,169904785.9,176772482.32,102894890.89,421068509.22,297657628.83,36495.01,599229513.38,250726248.0,214085835.89,147071499.13,283742365.07,129079113.86,103977027.64,613488586.12,150574906.26,901740692.11,132964881.0,164745000.0,196651520.31,231010654.0,579986800.99,768889678.2,917285210.96,775610460.0,306125955.75,887142147.11,432610407.79,596304809.45,240087446.45,413634540.48,3333957985.67,888070818.38,1049525040.63,675943655.77,480551839.54,630939122.01,1295686682.09,985461512.65,1099573005.81,2053167148.76,811625262.37,2948790729.87,635639603.35,847296467.68,1415814060.21,5346553809.25,1100266979.65,838268250.26,4638831488.47,493755998.5,1137610929.0,981043748.53,1404574105.57,1480584789.0,1446204593.43,2424189443.95,1317150723.0,1901392372.5,1546969948.85,1827623586.75,2766052409.35,1196166593.0,2058763748.36,1941304388.26,1607214422.24,6534038611.26,6211620293.34,3920715830.63,2601388507.19,7584808126.42,6248507356.44,4742744150.28,5009763023.67,6736482374.47,2938084417.08,5106477281.36,6429490548.13,5622478527.58,3926129129.37,10079653177.8,8338915237.78,9737539212.43,7033448166.77,13294023138.21,12764001638.82,8214524366.23,20085769454.15,14282165345.0,11934363923.54,47224484493.7,13831373756.34,36017639058.84,43978130835.48,33632150087.83,67323914448.5,37203394081.47,21775532403.07,57350762139.57,101360823240.42,74419559696.3,85780716204.07,118764429127.88,68519366552.19,159287185550.82,173434510794.28,140870817841.67,246599122353.75,202769264757.84,272069535932.85,199833407739.52,489484607799.21
11,12-31-2011,2003.0,0.0,0.0,0.0,11654820.87,0.0,11612240.7,19330463.54,28427626.23,0.0,0.0,26691093.0,15840627.54,72401294.01,97455815.03,99139255.76,113873609.16,130391478.82,143526028.2,77836390.13,167261668.67,77234826.15,82802122.81,109727738.47,216378105.5,0.0,78969707.1,261124560.66,561708113.34,185067934.49,184117176.9,60648803.55,452809270.74,295221467.55,52422.54,609814074.03,203357020.79,223998469.28,142832626.07,289841771.01,120053068.74,108300904.38,636407407.88,152963826.09,857795892.56,135698462.0,199654000.0,194734874.05,239011116.0,570410112.19,868111925.42,940888471.65,729146149.0,313697069.58,918525587.08,0.0,611459415.28,102106968.93,435073974.66,3363269575.9,849236687.83,986864668.46,669649900.15,492908379.39,632105561.08,1270174891.72,922572778.88,1221369586.33,2306958179.7,824818505.55,3052642598.55,667534152.25,865701891.72,1466884233.06,5240690034.13,1465392373.02,869439210.48,4580139758.37,485441453.1,1148200384.0,916223185.89,1399363101.78,1509568772.0,1485345962.96,2541879397.69,1277715427.0,1794299567.78,1601550493.49,1889828613.97,2892488108.61,1095952010.0,1815608945.14,2061964745.29,1694032203.32,6366399196.86,7487043349.47,3994811057.38,2622845745.98,7543425408.2,6522281444.65,4908888986.69,4763323113.02,6651889532.91,3100177992.58,5124055318.28,6248766440.64,5655911804.76,3928260771.03,9556992352.4,8417064288.77,9966238977.73,6509984209.77,13496171247.89,13044047629.39,7333073697.88,20333609082.16,12648285487.11,10124929212.94,46365647309.95,14677842212.62,36128083028.13,39883847916.9,30644528426.88,65148479353.3,37303063905.57,21353121871.29,58691968537.49,106491943571.91,66779152389.12,81144625323.45,122116902963.67,69991694800.78,161058294955.72,176052184549.69,133907574801.66,240103186127.81,194395378347.99,274154158982.69,195028751498.55,483874388760.12
10,11-30-2011,2003.0,0.0,0.0,0.0,12012584.43,0.0,17102624.17,16560475.33,27523413.15,0.0,0.0,26217139.0,15936442.71,72569409.9,94843075.11,102825363.39,113598186.17,160269369.25,139306335.21,82081906.66,197486460.92,78687335.49,79340521.57,145959770.63,206874866.9,0.0,84681035.59,202546872.31,529226766.34,281063748.0,186720558.84,95652532.45,451912307.37,293017659.76,6042794.31,634972240.89,238807303.85,229917858.99,152937585.89,316963421.23,142653347.62,108614037.88,628568782.3,153600790.59,927084668.14,134046862.0,208999000.0,195105333.16,230903286.0,594661089.87,878440860.91,926038845.19,691530815.0,313649032.27,939594796.21,0.0,631635739.42,108147319.86,482709217.59,3861256685.81,849774454.96,1109840587.89,724719669.18,495400188.97,628426374.47,1296985078.48,1121203478.53,1248021970.54,2212665161.46,833943852.96,3158111052.69,729334862.12,894831915.1,1368551581.66,5470430164.5,1791394143.13,953231765.55,4962999311.89,484584263.25,1228229614.0,944792054.45,1493626225.91,1514963699.0,1505037698.79,2359659932.85,1320592145.0,2369905213.58,1586571768.16,1898088274.27,2937103973.09,1185014188.0,1948224894.49,1759014471.24,1702887946.05,6642815750.98,8646371485.13,4085744583.45,2493924052.05,7933609895.16,6553506914.62,5041055114.66,4711045435.02,6427735286.54,2761715265.83,5913692863.01,6279018667.07,5478971685.07,3934305803.94,10589589635.92,8357127274.83,9869579119.11,6987222938.92,13516883166.02,12547521797.94,7862120206.78,19985171215.16,14408677622.67,10440848469.96,45174798997.38,13299317844.69,35278791373.66,45843247996.97,30873379521.87,66364078850.32,35204013574.3,21998857995.75,57682497984.21,104765021442.86,66418430891.12,84058943219.63,132514979192.32,66973976252.23,157625524241.4,171895576382.02,148198654095.03,244441145632.71,198317219800.43,258412744136.61,195925966559.43,494053592958.8
9,10-31-2011,2003.0,0.0,0.0,0.0,11948479.99,0.0,19650614.94,17156176.07,12515963.08,0.0,0.0,27289284.0,16286183.77,73966648.93,107708587.96,101131278.27,145427462.79,109911964.23,135502119.12,80717841.48,221651283.16,79863986.05,74006512.14,163991085.83,212631124.19,0.0,84401713.91,217070642.06,559261831.88,291266904.53,189470943.18,95554440.35,435523682.5,310499926.77,1277055706.57,664974186.04,280946589.79,222183802.18,153569245.4,316045393.26,131943606.22,112524110.78,643476042.33,150261036.72,911900449.21,137126832.0,239564000.0,195659854.79,220435626.0,558464639.24,962686672.63,949363297.04,725291565.0,318401136.51,780297181.0,0.0,620565419.84,113936618.78,467500965.36,3852912941.39,934024787.12,1124127202.24,744732827.9,502912645.31,635033364.94,1248942690.52,1057351834.95,1265458972.56,2326340018.67,819683119.85,3204401841.9,700545290.79,901484792.81,1313202037.21,5792587645.3,1483427178.07,902950533.27,5337428584.69,483766885.67,1294419237.0,913134090.64,1470206986.71,1524118158.0,1522027254.34,2356560836.05,1435913852.89,2432597244.02,1589155357.91,1939878515.4,2961810856.54,1380841461.0,1999355721.97,1741245537.37,1659580811.04,6642685683.16,9130180846.35,4163527383.9,2327319538.05,7953120669.87,6009084896.22,5065220273.51,5079490560.16,6623138268.94,2992365113.33,5800597121.69,6609509745.86,5679169253.42,3793431268.77,10898328278.77,8326699114.66,9354107455.3,6601645185.9,13593670054.19,14343359852.92,8456937271.87,19126752502.1,14980264798.72,11959056205.35,45348255627.97,13653619914.72,33699146543.18,46183136274.2,31450704153.63,64910130492.91,35772295208.48,21897141125.52,56739954943.06,96556709274.22,69396088261.14,91146188465.88,126098850821.59,63187411588.69,159171791599.61,172365117483.86,128761213188.82,236638362096.78,193030901564.3,246338406285.95,199206870498.06,488912136954.24
8,09-30-2011,2003.0,0.0,0.0,0.0,12017968.91,0.0,18972151.58,18804384.09,22347935.74,0.0,0.0,27544843.0,15139900.13,46646283.57,99486317.7,101765781.74,138466979.83,192595395.42,144076969.01,83638684.63,216577718.78,80716529.71,75228107.66,177462488.98,256925084.39,0.0,88695546.51,154053787.3,667654763.13,299607556.72,193801365.93,108070886.0,467545784.84,343306792.2,1205804669.47,632887955.9,273412529.29,227939967.72,159035434.86,318628407.14,121923725.17,108690415.08,649986330.55,155850147.48,867318134.79,140386568.0,283504000.0,196109838.39,227867523.0,589317928.1,1013678494.65,977483376.15,723092464.0,317452593.55,816812237.16,0.0,574476819.2,117405192.02,585304832.94,3227085241.75,935013038.11,1223038830.52,764871331.59,496744964.14,640687799.95,1218734656.97,1015522759.18,1319621394.61,2406064471.75,807254056.72,3363107740.62,702080338.15,966657026.33,1398803830.37,5768346470.04,2339666957.17,964826174.1,5115071926.14,491630400.68,1355380231.0,839294349.54,1400091300.72,1535711483.0,1560956920.56,2364081578.45,1406226809.0,2451968142.77,1619113306.73,1992179744.76,3027333623.77,1354907308.0,1892733347.21,1741586399.42,1693417305.25,6044799772.46,8460915426.57,4426347066.01,2296317927.54,7671900505.85,5428476910.04,5158750892.47,4967142586.13,9064357001.17,2983294513.1,5470353638.79,6368023872.05,5412580342.96,3800292312.14,10354178074.13,8337638483.96,9815960531.89,6070057318.15,13646271378.68,13737418827.33,8285460291.3,19273583402.32,14421360346.4,11425406115.98,44411546602.91,13898883230.47,34213001818.91,44550735277.68,28956732236.4,62821872538.74,36795428345.04,21906398739.63,57364764263.03,97089619163.3,66021667439.13,88883601895.56,126279649739.73,63513199481.19,156764086762.0,170040729308.37,132763712040.76,238839647813.2,189369574282.34,248846970545.15,197918919902.25,489258584156.45
7,08-31-2011,2003.0,0.0,0.0,0.0,12161234.37,0.0,27894564.47,18431502.72,21421963.48,0.0,0.0,27703896.0,29076639.5,55701993.99,106300000.99,110760839.33,130436460.94,160564606.48,194185446.94,81682072.5,268061435.41,81578263.22,75897128.97,174614558.3,292097948.78,0.0,87735567.32,224779161.64,677945665.15,310545477.4,195143772.37,108876996.0,482738239.23,356961444.04,1436154680.35,649751839.43,276363615.16,226284048.52,158736639.6,325999753.87,124338805.15,110269276.33,642104253.82,157829268.5,910165926.39,141142015.0,236193000.0,201337533.0,224382021.0,569791949.63,1039850647.51,997331333.35,756730130.0,319186578.58,802474896.62,0.0,529163205.6,111158631.87,542568872.03,3884303451.24,947916042.92,1128064355.38,706528425.21,505872900.7,702020986.74,1233820834.8,996062492.41,1402570389.97,2577261303.5,817076967.68,3430653223.65,781477275.97,1024930289.26,1433864048.88,5914885474.0,1837629780.69,1003746111.74,5637727490.53,492588539.42,1252150550.0,963709216.62,1434291050.25,1546135461.0,1584969033.35,2359586478.14,1576766642.06,2413967735.05,1607418933.36,1965997539.96,3229165704.29,1498717447.0,1908556484.88,1667054684.7,1709445621.42,6866482092.66,8896634342.71,4416709528.41,2272616072.87,8082189408.1,5775250042.03,5264813187.54,5111997814.78,9623843597.1,3683242246.14,5588826203.29,6882028449.27,5524226357.91,3544687690.43,11454887480.09,8448526136.66,9891636226.47,5002205934.15,13688355919.66,17585731720.01,8191609046.09,20335912256.51,14163071086.52,10779305067.98,45903639700.77,14102210605.43,37086810898.52,46731008484.63,28523078243.97,65054397037.41,37899585689.85,22547307790.84,56822779816.51,100641058400.71,69582410492.13,90698609501.52,131065330953.98,63991341648.5,160566549921.68,179111323053.33,125440360880.93,238839009505.12,193902701045.81,263413635178.06,199307266526.39,507882748627.96
6,07-31-2011,2003.0,0.0,0.0,0.0,10847771.79,0.0,19674896.76,18614916.97,22703667.41,0.0,0.0,28296688.0,14169025.18,55822154.15,99456421.52,112249687.13,148495790.8,120308548.31,225778137.53,108233447.25,218530718.07,80340305.58,83486599.32,163306119.64,234984753.23,0.0,89927439.9,232831010.04,580353228.78,209687594.16,194491097.59,105584279.0,435793983.17,391870574.55,1169601837.68,637143036.25,281160771.97,205570590.7,139701490.55,320779873.81,95614753.26,103407445.5,606453121.86,155680992.84,914264870.68,142993553.0,192605000.0,195856220.49,270319443.0,517174297.26,893237045.96,998521803.44,814542054.0,305646764.86,811505855.91,0.0,567389272.91,115169608.81,525778879.43,3662829930.05,923310252.79,1152506162.83,710320700.41,494855463.1,709296204.95,1193427571.17,924957282.88,1200745915.17,2296571556.21,823320278.63,3204542719.11,673929696.09,894845622.46,1398727081.81,5483321729.61,1361227057.76,899482199.89,5285525779.88,484984343.59,1269896008.0,912821438.61,1341052287.75,1491784367.0,1383109990.37,2584363080.92,1479692755.0,2200551676.75,1532955105.35,1897994798.65,3130938488.56,1496663334.0,1625603513.24,1828955974.0,1628160724.95,6579324461.59,7461617075.3,4192617889.16,2175106682.35,7866401864.81,5927466546.24,4941543628.94,5089587283.47,10061510236.46,2685840016.57,5536602258.69,6321388743.88,5281909878.66,3289169478.15,11006620762.4,8428070717.02,9396249339.7,4293174381.86,13597624378.47,15674126937.6,8157125907.8,17877634859.89,13969577681.89,14636189596.37,45756843514.58,13676948890.39,31664165560.84,43002301598.64,30414695540.45,59722995338.59,36233757328.7,20125004032.99,53454616001.79,90945551154.76,66159429454.27,83494898977.35,112377505042.43,61914022113.6,137987206769.47,162962760370.22,109393049127.28,223436138642.25,187693485615.54,233601552290.35,194615186201.8,466049084253.89
5,06-30-2011,2003.0,0.0,0.0,16849070.6,10146284.16,0.0,16155335.09,19020359.74,22398185.95,0.0,0.0,28047792.0,15455411.02,76782202.47,111495654.71,104400389.95,142762260.26,160877780.57,232031763.28,99323788.93,256512807.17,79119111.35,78734013.93,138608880.17,290138016.1,0.0,90555010.27,217381138.71,552219487.68,274586132.34,187182448.38,114399335.0,516827527.27,427511260.14,1137342641.86,639308118.85,278723447.43,194522194.0,136603211.78,317247897.21,103220440.57,99177442.8,594614188.16,141200263.59,1004282481.22,142945360.0,184507000.0,188683169.73,273372299.0,476865221.99,928850375.39,988129481.58,782788993.0,281682782.97,848599756.69,0.0,568475828.35,114441811.69,1009300964.69,3837558527.95,872447648.43,1151825295.68,659521245.73,460337482.25,673198224.93,1261146640.23,1011039603.73,1183930910.96,2132593475.22,795309941.66,3011939917.98,611664126.83,855842004.87,1496835486.63,6083623328.02,1545580495.35,841450104.45,5422501577.14,480752497.39,1159021477.0,1125276181.18,1302269129.91,1464626591.0,1444709264.61,2500546403.79,1373379389.0,2089719876.26,1457972971.52,1800770419.36,2566796346.36,1348497887.0,1642454783.52,1679668409.1,1566914238.18,5720923107.84,8667441653.26,4134931958.6,2224512244.95,7284467183.25,5717143683.6,4641086191.74,5155430929.11,10165402460.18,2530084068.16,5605321103.09,6345894254.59,5567512471.51,3335193330.22,10997739777.26,8473361326.54,9769955447.57,3964758855.75,13084711526.8,15064718732.02,7238390198.41,21357586555.32,14669256441.45,12821081861.61,48392703633.15,15257381329.37,31479491316.56,52187991763.02,29850197703.75,64964513851.98,39965088387.19,19036222048.36,52393206157.96,98919594247.09,67323954651.7,92333329873.87,137839275001.35,67145568401.69,151223020977.2,192437718446.32,120310056068.86,227540674936.82,200409274158.08,252827311483.91,198084413617.27,471117309741.53
4,05-31-2011,2003.0,0.0,0.0,17149210.42,10151546.63,0.0,17454752.68,18975665.64,22130497.24,0.0,0.0,26968926.0,17537784.59,87528890.84,108388474.98,107285749.29,172497383.48,88286927.81,256661204.07,104626164.73,335949070.06,76714213.06,70078594.71,171505248.32,260780882.32,0.0,87977617.61,285211723.28,751835056.52,227018364.16,182386098.67,117115366.0,454360184.3,429529757.72,1126179464.78,630631065.38,282063637.05,184321761.0,143784151.79,329747952.18,135537864.49,98271201.5,592904529.54,135872264.45,994078638.58,143970591.0,192626000.0,191108763.21,263341349.0,550057548.3,794148577.87,971125407.93,792959881.0,276490445.65,897320525.41,0.0,635395545.68,112401215.53,834612687.01,3732964277.85,835482743.61,1247776167.09,589764702.78,429628335.32,666519155.53,1242981870.33,1064099959.1,1131425623.02,2487254854.87,824351139.24,2902257627.5,576388174.32,801585621.08,1480656362.55,6427598510.91,1272881933.68,848424620.77,4807862034.34,480301600.89,1190628726.0,1200585860.65,1338306895.65,1440630592.0,1445320581.74,2336278652.33,1363248866.0,2044180749.82,1433340272.77,1789956586.73,2815806683.43,1607221982.0,1813626553.0,1915308820.95,1562575543.56,6447760296.39,9288113601.2,3859890910.8,2052561962.99,7751772833.5,5413569978.66,4498453716.32,4973265228.84,10110490132.54,2202542563.91,5371334833.51,6427382842.49,5527413078.58,3475578783.38,11274469700.83,8556217818.69,9177248443.11,4501807464.67,12946693830.34,17141744311.64,7806607393.95,21312408908.31,16547919228.52,12570900764.98,51595639275.27,17329764137.73,31527392316.98,53030786944.42,32433086392.82,67836356851.91,39896325839.4,18772808948.13,58593864549.87,102006824629.15,66176169566.81,95867439316.78,146020341158.88,68484558811.06,151234566576.07,203809155231.36,129664054174.61,236110236752.28,203732860590.88,257254603964.77,205116984682.29,508560918449.19
